techs,demand_electricity_E3B,demand_electricity_E3C,demand_electricity_E1A,demand_electricity_E3B,demand_electricity_E2A,demand_electricity_E3C,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E2A,demand_electricity_E3C,demand_mobility,demand_electricity_E3C
nodes,Amp_125,Amp_160,Amp_25,Amp_250,Amp_35,Amp_400,Amp_50,Amp_63,Amp_80,kVA_630,EV_charger,VD_Lem
2020-04-08 19:00:00,19.54,6.54,9.12,68.38,18.59,18.06,11.13,21.62,37.11,66.73,0,164.12
2020-04-08 20:00:00,21.39,7.15,9.87,74.83,19.16,19.77,11.47,22.29,38.25,73.03,0,171.50
2020-04-08 21:00:00,22.69,7.59,10.06,79.40,18.97,20.97,11.36,22.06,37.87,77.48,0,179.56
2020-04-08 22:00:00,23.60,7.89,10.01,82.58,19.56,21.81,11.71,22.76,39.06,80.58,0,185.93
2020-04-08 23:00:00,22.12,7.40,10.48,77.38,19.49,20.44,11.67,22.68,38.92,75.52,0,190.30
2020-04-09 00:00:00,23.35,7.81,10.13,81.70,18.76,21.58,11.23,21.82,37.45,79.73,0,200.70
2020-04-09 01:00:00,23.51,7.86,9.67,82.27,18.79,21.73,11.25,21.86,37.52,80.29,0,212.78
2020-04-09 02:00:00,22.65,7.58,9.87,79.27,18.47,20.94,11.06,21.49,36.88,77.36,0,217.82
2020-04-09 03:00:00,19.35,6.47,10.33,67.70,18.51,17.88,11.09,21.54,36.96,66.06,0,216.81
2020-04-09 04:00:00,13.65,4.57,14.01,47.77,18.74,12.62,11.22,21.80,37.42,46.62,0,209.43
2020-04-09 05:00:00,11.00,3.68,14.12,38.48,18.42,10.16,11.03,21.43,36.78,37.55,0,201.04
2020-04-09 06:00:00,10.25,3.43,13.74,35.88,18.47,9.48,11.06,21.48,36.87,35.01,0,194.66
2020-04-09 07:00:00,10.05,3.36,12.68,35.16,17.18,9.29,10.29,19.99,34.30,34.32,0,198.69
2020-04-09 08:00:00,9.71,3.25,11.98,33.98,15.76,8.98,9.44,18.34,31.47,33.16,0,193.99
2020-04-09 09:00:00,9.54,3.19,11.92,33.39,14.85,8.82,8.89,17.28,29.65,32.58,0,192.31
2020-04-09 10:00:00,16.16,5.40,10.70,56.54,13.60,14.93,8.14,15.82,27.15,55.17,0,197.68
2020-04-09 11:00:00,14.78,4.94,8.82,51.72,12.11,13.66,7.25,14.09,24.19,50.47,0,197.01
2020-04-09 12:00:00,15.08,5.04,7.30,52.75,11.11,13.93,6.65,12.92,22.18,51.48,0,203.72
2020-04-09 13:00:00,14.60,4.88,6.32,51.07,11.00,13.49,6.59,12.79,21.95,49.84,0,204.39
2020-04-09 14:00:00,14.45,4.83,5.87,50.55,10.60,13.35,6.35,12.33,21.16,49.33,0,201.04
2020-04-09 15:00:00,14.18,4.74,5.77,49.61,10.50,13.10,6.29,12.22,20.97,48.41,0,195.67
2020-04-09 16:00:00,13.79,4.61,5.88,48.26,10.92,12.75,6.54,12.70,21.80,47.10,0,198.02
2020-04-09 17:00:00,15.73,5.26,6.30,55.05,12.27,14.54,7.35,14.28,24.50,53.72,0,193.99
2020-04-09 18:00:00,13.40,4.48,7.85,46.89,15.39,12.39,9.22,17.91,30.73,45.76,0,196.34
2020-04-09 19:00:00,20.03,6.70,9.45,70.07,18.29,18.51,10.95,21.28,36.52,68.38,0,198.02
2020-04-09 20:00:00,21.98,7.35,10.10,76.92,19.03,20.32,11.40,22.14,37.99,75.07,0,193.65
2020-04-09 21:00:00,23.14,7.74,10.15,80.96,18.77,21.38,11.24,21.84,37.48,79.01,0,203.05
2020-04-09 22:00:00,23.81,7.96,10.26,83.31,19.38,22.01,11.60,22.54,38.69,81.30,0,206.41
2020-04-09 23:00:00,22.13,7.40,10.68,77.44,19.50,20.46,11.68,22.68,38.93,75.58,0,208.42
2020-04-10 00:00:00,23.16,7.75,10.23,81.04,18.99,21.41,11.37,22.09,37.91,79.09,0,212.45
2020-04-10 01:00:00,23.65,7.91,9.93,82.74,18.74,21.85,11.22,21.80,37.41,80.74,0,211.44
2020-04-10 02:00:00,22.77,7.61,9.82,79.66,18.14,21.04,10.86,21.10,36.21,77.73,0,209.76
2020-04-10 03:00:00,19.44,6.50,10.54,68.04,18.41,17.97,11.03,21.42,36.76,66.39,0,213.45
2020-04-10 04:00:00,14.00,4.68,13.80,48.98,19.02,12.94,11.39,22.13,37.98,47.80,0,217.82
2020-04-10 05:00:00,11.14,3.73,14.06,38.98,18.95,10.30,11.35,22.05,37.84,38.04,0,218.15
2020-04-10 06:00:00,10.50,3.51,13.09,36.73,18.99,9.70,11.37,22.09,37.91,35.85,0,223.52
2020-04-10 07:00:00,10.09,3.38,12.56,35.32,17.65,9.33,10.57,20.53,35.23,34.47,0,222.85
2020-04-10 08:00:00,9.68,3.24,12.47,33.86,16.32,8.94,9.77,18.98,32.58,33.04,0,217.82
2020-04-10 09:00:00,9.03,3.02,12.28,31.59,15.28,8.34,9.15,17.78,30.51,30.83,0,218.82
2020-04-10 10:00:00,14.78,4.94,10.98,51.70,14.01,13.66,8.39,16.30,27.98,50.45,0,213.12
2020-04-10 11:00:00,13.24,4.43,8.69,46.31,12.34,12.23,7.39,14.36,24.64,45.20,0,217.48
2020-04-10 12:00:00,13.30,4.45,7.30,46.54,11.36,12.29,6.80,13.21,22.67,45.42,0,219.16
2020-04-10 13:00:00,12.81,4.29,6.23,44.83,10.95,11.84,6.56,12.74,21.86,43.75,0,217.82
2020-04-10 14:00:00,13.22,4.42,5.93,46.26,10.67,12.22,6.39,12.41,21.29,45.14,0,219.83
2020-04-10 15:00:00,13.26,4.44,5.89,46.41,10.54,12.26,6.31,12.26,21.04,45.29,0,216.81
2020-04-10 16:00:00,13.26,4.43,5.94,46.39,11.01,12.25,6.60,12.81,21.99,45.27,0,213.79
2020-04-10 17:00:00,15.27,5.11,6.37,53.43,12.49,14.11,7.48,14.53,24.94,52.15,0,214.46
2020-04-10 18:00:00,13.35,4.47,7.82,46.73,15.59,12.34,9.34,18.14,31.12,45.60,0,212.78
2020-04-10 19:00:00,20.04,6.70,9.22,70.11,18.56,18.52,11.11,21.59,37.05,68.42,0,210.10
2020-04-10 20:00:00,22.02,7.36,10.18,77.05,19.46,20.35,11.65,22.63,38.84,75.19,0,214.80
2020-04-10 21:00:00,23.20,7.76,10.12,81.16,19.34,21.44,11.58,22.50,38.62,79.20,0,210.77
2020-04-10 22:00:00,23.90,7.99,10.31,83.63,19.92,22.09,11.93,23.18,39.78,81.61,0,207.41
2020-04-10 23:00:00,22.48,7.52,10.52,78.64,19.74,20.77,11.82,22.96,39.41,76.75,0,205.40
2020-04-11 00:00:00,23.41,7.83,10.02,81.90,19.24,21.63,11.52,22.38,38.41,79.92,0,199.02
2020-04-11 01:00:00,23.34,7.80,9.95,81.65,19.01,21.57,11.39,22.12,37.96,79.68,0,198.02
2020-04-11 02:00:00,22.50,7.53,9.87,78.73,18.60,20.80,11.14,21.63,37.13,76.83,0,196.34
2020-04-11 03:00:00,19.27,6.45,10.71,67.43,19.08,17.81,11.42,22.19,38.08,65.80,0,196.00
2020-04-11 04:00:00,13.94,4.66,13.78,48.79,19.24,12.89,11.52,22.39,38.42,47.61,0,198.35
2020-04-11 05:00:00,11.52,3.85,14.10,40.32,19.08,10.65,11.43,22.20,38.10,39.35,0,204.39
2020-04-11 06:00:00,10.71,3.58,12.83,37.48,19.07,9.90,11.42,22.19,38.08,36.57,0,214.46
2020-04-11 07:00:00,10.52,3.52,11.90,36.79,17.57,9.72,10.52,20.44,35.08,35.91,0,213.45
2020-04-11 08:00:00,10.72,3.59,12.00,37.51,16.20,9.91,9.70,18.85,32.34,36.60,0,214.46
2020-04-11 09:00:00,10.30,3.44,11.71,36.03,15.15,9.52,9.07,17.62,30.24,35.16,0,218.15
2020-04-11 10:00:00,16.71,5.59,10.75,58.46,13.71,15.44,8.21,15.95,27.37,57.05,225,215.47
2020-04-11 11:00:00,14.66,4.90,9.08,51.28,12.41,13.55,7.43,14.44,24.79,50.05,225,210.43
2020-04-11 12:00:00,14.40,4.81,7.71,50.37,11.53,13.30,6.90,13.41,23.02,49.16,225,204.06
2020-04-11 13:00:00,13.90,4.65,6.79,48.64,11.10,12.85,6.64,12.91,22.15,47.46,225,199.69
2020-04-11 14:00:00,14.02,4.69,6.23,49.04,10.60,12.95,6.35,12.33,21.17,47.86,225,192.98
2020-04-11 15:00:00,14.28,4.77,6.03,49.95,10.35,13.19,6.20,12.04,20.66,48.74,225,195.33
2020-04-11 16:00:00,13.90,4.65,6.05,48.62,10.82,12.84,6.48,12.59,21.61,47.45,225,197.34
2020-04-11 17:00:00,15.58,5.21,6.30,54.53,12.25,14.40,7.33,14.25,24.45,53.22,225,192.65
2020-04-11 18:00:00,13.25,4.43,7.79,46.36,15.33,12.24,9.18,17.83,30.60,45.24,0,193.65
2020-04-11 19:00:00,19.32,6.46,9.23,67.59,18.04,17.85,10.80,20.98,36.01,65.96,0,197.01
2020-04-11 20:00:00,21.12,7.06,10.09,73.91,18.69,19.52,11.19,21.74,37.31,72.13,0,198.02
2020-04-11 21:00:00,22.10,7.39,10.34,77.35,18.76,20.43,11.23,21.82,37.45,75.48,0,198.35
2020-04-11 22:00:00,22.49,7.52,10.51,78.68,19.42,20.78,11.63,22.59,38.77,76.78,0,199.36
2020-04-11 23:00:00,21.10,7.06,10.71,73.83,19.39,19.50,11.61,22.56,38.72,72.05,0,200.70
2020-04-12 00:00:00,21.26,7.11,10.42,74.39,18.75,19.65,11.23,21.81,37.43,72.59,0,201.71
2020-04-12 01:00:00,20.80,6.96,10.05,72.77,18.73,19.22,11.22,21.79,37.40,71.01,0,198.02
2020-04-12 02:00:00,19.09,6.38,9.80,66.80,18.72,17.64,11.21,21.78,37.37,65.19,0,189.29
2020-04-12 03:00:00,16.39,5.48,10.28,57.34,18.64,15.14,11.16,21.68,37.21,55.95,0,182.58
2020-04-12 04:00:00,12.66,4.23,12.95,44.29,18.88,11.70,11.31,21.97,37.70,43.22,0,177.54
2020-04-12 05:00:00,10.53,3.52,13.41,36.84,19.31,9.73,11.57,22.47,38.56,35.95,0,175.53
2020-04-12 06:00:00,10.26,3.43,12.25,35.91,18.97,9.49,11.36,22.07,37.88,35.05,0,179.22
2020-04-12 07:00:00,9.89,3.31,11.85,34.62,17.06,9.14,10.22,19.85,34.07,33.78,0,181.57
2020-04-12 08:00:00,9.42,3.15,11.28,32.96,15.96,8.71,9.56,18.57,31.86,32.17,0,183.25
2020-04-12 09:00:00,9.15,3.06,11.69,32.02,15.55,8.46,9.31,18.10,31.05,31.24,0,184.93
2020-04-12 10:00:00,15.61,5.22,10.87,54.63,14.32,14.43,8.58,16.66,28.59,53.31,225,184.93
2020-04-12 11:00:00,13.79,4.61,9.16,48.27,12.94,12.75,7.75,15.06,25.84,47.10,225,182.24
2020-04-12 12:00:00,13.69,4.58,7.63,47.90,11.91,12.65,7.13,13.86,23.78,46.75,225,177.88
2020-04-12 13:00:00,12.99,4.34,6.65,45.45,11.47,12.01,6.87,13.35,22.91,44.36,225,172.84
2020-04-12 14:00:00,12.74,4.26,6.13,44.56,10.98,11.77,6.57,12.77,21.92,43.49,225,170.49
2020-04-12 15:00:00,12.63,4.22,5.99,44.19,10.84,11.67,6.49,12.61,21.64,43.12,225,169.82
2020-04-12 16:00:00,12.19,4.08,5.88,42.66,10.81,11.27,6.47,12.58,21.59,41.63,225,169.82
2020-04-12 17:00:00,11.74,3.93,6.11,41.09,12.03,10.85,7.21,14.00,24.03,40.10,225,169.49
2020-04-12 18:00:00,13.30,4.45,7.18,46.53,14.34,12.29,8.59,16.68,28.63,45.41,0,168.48
2020-04-12 19:00:00,16.14,5.40,9.31,56.49,15.92,14.92,9.53,18.51,31.78,55.13,0,168.15
2020-04-12 20:00:00,18.72,6.26,11.12,65.51,16.57,17.30,9.92,19.28,33.08,63.93,0,168.15
2020-04-12 21:00:00,19.79,6.62,11.67,69.23,16.54,18.29,9.90,19.24,33.02,67.56,0,171.17
2020-04-12 22:00:00,19.73,6.60,12.14,69.03,17.35,18.23,10.39,20.18,34.64,67.37,0,173.18
2020-04-12 23:00:00,19.14,6.40,12.16,66.96,17.64,17.69,10.57,20.53,35.23,65.34,0,174.19
2020-04-13 00:00:00,18.70,6.25,11.55,65.42,17.49,17.28,10.48,20.35,34.93,63.84,0,176.87
2020-04-13 01:00:00,18.33,6.13,11.21,64.15,17.08,16.95,10.23,19.87,34.11,62.61,0,179.22
2020-04-13 02:00:00,17.75,5.94,10.73,62.10,16.86,16.40,10.10,19.61,33.66,60.60,0,181.23
2020-04-13 03:00:00,17.44,5.83,10.99,61.02,16.66,16.12,9.98,19.38,33.26,59.55,0,183.92
2020-04-13 04:00:00,15.75,5.27,12.98,55.10,17.71,14.55,10.61,20.60,35.36,53.77,0,182.24
2020-04-13 05:00:00,15.11,5.05,13.68,52.88,18.95,13.97,11.35,22.04,37.83,51.61,0,171.84
2020-04-13 06:00:00,15.19,5.08,12.59,53.15,19.05,14.04,11.41,22.16,38.03,51.87,0,165.46
2020-04-13 07:00:00,14.82,4.96,12.03,51.86,17.53,13.70,10.50,20.39,35.00,50.61,0,160.09
2020-04-13 08:00:00,14.93,4.99,11.41,52.25,16.32,13.80,9.77,18.98,32.57,50.99,0,159.75
2020-04-13 09:00:00,16.01,5.35,11.59,56.00,15.79,14.79,9.45,18.36,31.52,54.65,0,162.10
2020-04-13 10:00:00,15.57,5.21,10.64,54.47,14.27,14.39,8.55,16.60,28.49,53.16,225,162.10
2020-04-13 11:00:00,14.67,4.91,8.86,51.33,12.88,13.56,7.71,14.98,25.71,50.09,225,164.45
2020-04-13 12:00:00,14.96,5.00,7.56,52.34,11.63,13.83,6.97,13.53,23.22,51.08,225,163.78
2020-04-13 13:00:00,14.42,4.82,6.72,50.47,11.30,13.33,6.77,13.15,22.57,49.25,225,166.80
2020-04-13 14:00:00,14.18,4.74,6.16,49.63,10.75,13.11,6.44,12.51,21.46,48.43,225,170.49
2020-04-13 15:00:00,13.22,4.42,5.79,46.27,10.34,12.22,6.19,12.03,20.65,45.15,225,176.54
2020-04-13 16:00:00,12.55,4.20,5.67,43.90,10.42,11.60,6.24,12.12,20.80,42.84,225,185.26
2020-04-13 17:00:00,11.73,3.92,5.78,41.04,11.57,10.84,6.93,13.46,23.11,40.05,225,192.98
2020-04-13 18:00:00,12.05,4.03,6.62,42.16,13.72,11.14,8.22,15.96,27.40,41.14,0,197.01
2020-04-13 19:00:00,14.15,4.73,8.75,49.52,14.54,13.08,8.71,16.92,29.03,48.33,0,192.98
2020-04-13 20:00:00,14.63,4.89,10.55,51.17,14.61,13.52,8.75,16.99,29.16,49.94,0,188.62
2020-04-13 21:00:00,16.02,5.36,11.51,56.06,15.08,14.81,9.03,17.54,30.10,54.70,0,188.62
2020-04-13 22:00:00,16.54,5.53,11.81,57.87,15.70,15.29,9.40,18.27,31.35,56.48,0,192.31
2020-04-13 23:00:00,16.56,5.54,12.31,57.94,15.57,15.30,9.33,18.12,31.09,56.54,0,199.36
2020-04-14 00:00:00,15.63,5.23,12.24,54.68,15.48,14.44,9.27,18.01,30.92,53.36,0,201.71
2020-04-14 01:00:00,15.32,5.12,11.64,53.60,15.19,14.16,9.10,17.67,30.33,52.31,0,201.71
2020-04-14 02:00:00,15.41,5.15,11.30,53.92,15.32,14.24,9.17,17.82,30.58,52.62,0,200.70
2020-04-14 03:00:00,15.13,5.06,11.66,52.95,15.72,13.99,9.41,18.28,31.38,51.67,0,198.35
2020-04-14 04:00:00,14.12,4.72,13.69,49.39,17.11,13.05,10.24,19.90,34.16,48.20,0,199.69
2020-04-14 05:00:00,13.83,4.63,14.60,48.41,18.50,12.79,11.08,21.52,36.93,47.24,0,198.69
2020-04-14 06:00:00,14.04,4.70,13.08,49.14,18.50,12.98,11.08,21.52,36.94,47.95,0,194.99
2020-04-14 07:00:00,13.60,4.55,12.98,47.58,17.28,12.57,10.35,20.10,34.49,46.43,0,190.97
2020-04-14 08:00:00,13.60,4.55,12.34,47.59,16.02,12.57,9.60,18.64,31.99,46.44,0,189.96
2020-04-14 09:00:00,14.36,4.80,12.22,50.24,15.23,13.27,9.12,17.71,30.40,49.03,0,189.96
2020-04-14 10:00:00,13.99,4.68,10.58,48.96,13.74,12.93,8.23,15.98,27.42,47.78,225,190.63
2020-04-14 11:00:00,12.98,4.34,8.57,45.43,12.39,12.00,7.42,14.42,24.75,44.33,225,194.66
2020-04-14 12:00:00,13.35,4.46,7.19,46.70,11.53,12.34,6.91,13.41,23.02,45.57,225,195.33
2020-04-14 13:00:00,13.20,4.41,6.42,46.17,11.11,12.20,6.65,12.92,22.18,45.06,225,200.70
2020-04-14 14:00:00,12.77,4.27,6.08,44.69,10.75,11.80,6.43,12.50,21.45,43.61,225,204.06
2020-04-14 15:00:00,12.69,4.25,6.07,44.41,10.49,11.73,6.28,12.20,20.94,43.34,225,204.06
2020-04-14 16:00:00,12.78,4.28,6.03,44.73,10.92,11.82,6.54,12.70,21.79,43.65,225,200.36
2020-04-14 17:00:00,14.17,4.74,6.27,49.59,12.23,13.10,7.33,14.23,24.43,48.39,225,192.98
2020-04-14 18:00:00,12.27,4.10,7.78,42.92,15.02,11.34,8.99,17.47,29.98,41.89,0,189.62
2020-04-14 19:00:00,18.24,6.10,9.24,63.84,17.54,16.86,10.50,20.41,35.02,62.30,0,187.95
2020-04-14 20:00:00,20.24,6.77,10.24,70.81,18.28,18.70,10.95,21.26,36.49,69.10,0,188.95
2020-04-14 21:00:00,21.46,7.18,10.50,75.10,18.25,19.84,10.93,21.23,36.43,73.29,0,189.29
2020-04-14 22:00:00,22.32,7.47,10.52,78.11,18.73,20.63,11.22,21.79,37.40,76.23,0,188.28
2020-04-14 23:00:00,21.23,7.10,10.91,74.30,18.68,19.63,11.18,21.73,37.29,72.51,0,186.94
2020-04-15 00:00:00,22.12,7.40,10.46,77.38,18.24,20.44,10.92,21.22,36.41,75.52,0,187.61
2020-04-15 01:00:00,22.12,7.40,10.25,77.40,18.30,20.44,10.96,21.28,36.53,75.53,0,188.28
2020-04-15 02:00:00,21.40,7.16,10.15,74.89,18.43,19.78,11.04,21.44,36.80,73.08,0,190.97
2020-04-15 03:00:00,18.32,6.13,10.74,64.10,18.80,16.93,11.26,21.87,37.54,62.55,0,195.33
2020-04-15 04:00:00,13.06,4.37,14.34,45.71,19.13,12.07,11.46,22.26,38.20,44.61,0,194.32
2020-04-15 05:00:00,10.59,3.54,14.55,37.04,19.33,9.78,11.57,22.48,38.59,36.14,0,198.02
2020-04-15 06:00:00,9.80,3.28,13.13,34.30,19.27,9.06,11.54,22.42,38.48,33.47,0,200.36
2020-04-15 07:00:00,9.31,3.11,12.40,32.58,17.75,8.61,10.63,20.65,35.43,31.80,0,200.70
2020-04-15 08:00:00,8.95,2.99,12.22,31.31,16.27,8.27,9.74,18.93,32.48,30.56,0,205.06
2020-04-15 09:00:00,8.63,2.89,12.28,30.21,15.60,7.98,9.34,18.15,31.15,29.48,0,204.73
2020-04-15 10:00:00,14.77,4.94,11.25,51.67,14.37,13.65,8.61,16.72,28.69,50.42,225,207.41
2020-04-15 11:00:00,13.53,4.52,9.16,47.33,12.86,12.50,7.70,14.96,25.68,46.19,225,202.38
2020-04-15 12:00:00,13.78,4.61,7.61,48.20,11.88,12.73,7.11,13.82,23.72,47.04,225,198.69
2020-04-15 13:00:00,13.27,4.44,6.67,46.44,11.58,12.27,6.94,13.47,23.13,45.32,225,196.34
2020-04-15 14:00:00,13.27,4.44,6.06,46.44,11.05,12.27,6.62,12.86,22.07,45.32,225,189.96
2020-04-15 15:00:00,13.59,4.55,6.02,47.55,10.93,12.56,6.55,12.72,21.83,46.40,225,191.97
2020-04-15 16:00:00,13.47,4.50,6.08,47.12,11.39,12.45,6.82,13.25,22.73,45.99,225,192.98
2020-04-15 17:00:00,14.89,4.98,6.49,52.11,12.81,13.76,7.67,14.90,25.57,50.86,225,192.98
2020-04-15 18:00:00,13.04,4.36,7.91,45.62,15.57,12.05,9.33,18.12,31.09,44.52,0,193.32
2020-04-15 19:00:00,18.72,6.26,9.01,65.50,18.58,17.30,11.13,21.61,37.09,63.92,0,191.64
2020-04-15 20:00:00,20.49,6.85,9.82,71.68,19.29,18.93,11.55,22.44,38.51,69.95,0,187.95
2020-04-15 21:00:00,21.60,7.22,10.03,75.57,19.40,19.96,11.62,22.57,38.74,73.75,0,184.93
2020-04-15 22:00:00,22.38,7.48,10.28,78.30,20.05,20.68,12.01,23.33,40.03,76.41,0,183.25
2020-04-15 23:00:00,21.28,7.12,10.70,74.47,19.78,19.67,11.84,23.01,39.48,72.67,0,182.24
2020-04-16 00:00:00,22.14,7.40,10.28,77.46,19.19,20.46,11.49,22.32,38.31,75.59,0,181.57
2020-04-16 01:00:00,22.23,7.43,9.93,77.77,19.07,20.54,11.42,22.19,38.08,75.90,0,180.90
2020-04-16 02:00:00,21.52,7.20,10.01,75.32,19.10,19.89,11.44,22.22,38.13,73.50,0,180.23
2020-04-16 03:00:00,18.50,6.19,10.44,64.73,19.25,17.10,11.53,22.40,38.44,63.17,0,179.56
2020-04-16 04:00:00,13.10,4.38,13.81,45.84,19.52,12.11,11.69,22.71,38.98,44.74,0,183.58
2020-04-16 05:00:00,10.74,3.59,14.33,37.57,19.55,9.92,11.71,22.75,39.04,36.67,0,186.27
2020-04-16 06:00:00,9.89,3.31,13.47,34.60,19.35,9.14,11.59,22.51,38.64,33.77,0,186.94
2020-04-16 07:00:00,9.63,3.22,12.66,33.71,18.01,8.90,10.78,20.95,35.95,32.90,0,186.27
2020-04-16 08:00:00,9.71,3.25,12.22,33.98,16.70,8.97,10.00,19.43,33.35,33.16,0,181.23
2020-04-16 09:00:00,9.26,3.10,12.21,32.39,15.81,8.55,9.47,18.39,31.57,31.61,0,182.24
2020-04-16 10:00:00,15.43,5.16,10.94,53.99,14.63,14.26,8.76,17.02,29.21,52.69,0,187.28
2020-04-16 11:00:00,14.10,4.72,9.00,49.34,12.97,13.03,7.76,15.08,25.89,48.15,0,186.60
2020-04-16 12:00:00,14.41,4.82,7.65,50.43,11.94,13.32,7.15,13.89,23.84,49.21,0,183.58
2020-04-16 13:00:00,14.25,4.77,6.70,49.87,11.66,13.17,6.98,13.56,23.28,48.67,0,177.54
2020-04-16 14:00:00,13.90,4.65,6.21,48.63,11.29,12.84,6.76,13.13,22.54,47.46,0,173.52
2020-04-16 15:00:00,13.98,4.68,6.08,48.92,11.09,12.92,6.64,12.90,22.14,47.74,0,169.82
2020-04-16 16:00:00,13.92,4.66,6.17,48.70,11.53,12.86,6.91,13.42,23.02,47.53,0,171.50
2020-04-16 17:00:00,15.50,5.19,6.55,54.25,12.98,14.33,7.77,15.10,25.92,52.94,0,176.20
2020-04-16 18:00:00,12.91,4.32,8.07,45.18,15.85,11.93,9.49,18.44,31.65,44.09,0,177.21
2020-04-16 19:00:00,18.91,6.32,9.55,66.15,18.62,17.47,11.15,21.66,37.18,64.56,0,176.87
2020-04-16 20:00:00,20.72,6.93,10.23,72.49,19.41,19.15,11.62,22.58,38.75,70.74,0,178.55
2020-04-16 21:00:00,21.77,7.28,10.08,76.18,19.03,20.12,11.40,22.14,38.00,74.34,0,179.22
2020-04-16 22:00:00,22.40,7.49,10.23,78.39,20.04,20.71,12.00,23.31,40.01,76.50,0,182.24
2020-04-16 23:00:00,21.04,7.04,10.74,73.61,20.13,19.44,12.06,23.42,40.19,71.83,0,188.28
2020-04-17 00:00:00,21.84,7.30,10.27,76.41,19.42,20.18,11.63,22.59,38.77,74.56,0,187.61
2020-04-17 01:00:00,21.86,7.31,10.09,76.49,19.29,20.20,11.55,22.44,38.51,74.64,0,187.61
2020-04-17 02:00:00,21.10,7.06,10.08,73.84,18.83,19.50,11.27,21.90,37.59,72.06,0,189.62
2020-04-17 03:00:00,18.35,6.14,10.38,64.22,19.23,16.96,11.51,22.37,38.39,62.67,0,189.29
2020-04-17 04:00:00,13.50,4.52,13.70,47.24,19.63,12.48,11.75,22.84,39.19,46.10,0,191.64
2020-04-17 05:00:00,10.78,3.61,14.03,37.72,19.86,9.96,11.90,23.11,39.66,36.81,0,192.31
2020-04-17 06:00:00,10.08,3.37,13.03,35.27,19.66,9.32,11.77,22.87,39.25,34.42,0,187.95
2020-04-17 07:00:00,9.86,3.30,12.43,34.50,18.45,9.11,11.05,21.46,36.83,33.67,0,189.29
2020-04-17 08:00:00,9.68,3.24,12.59,33.86,17.06,8.94,10.22,19.85,34.07,33.05,0,185.60
2020-04-17 09:00:00,8.94,2.99,12.46,31.29,15.92,8.26,9.54,18.52,31.79,30.53,0,169.15
2020-04-17 10:00:00,14.60,4.88,11.06,51.07,14.60,13.49,8.75,16.99,29.16,49.84,0,145.66
2020-04-17 11:00:00,13.21,4.42,8.81,46.21,13.06,12.21,7.82,15.19,26.07,45.09,0,127.54
2020-04-17 12:00:00,13.33,4.46,7.35,46.64,12.17,12.32,7.29,14.16,24.30,45.52,0,117.13
2020-04-17 13:00:00,13.05,4.36,6.44,45.65,11.70,12.06,7.01,13.61,23.36,44.55,0,112.10
2020-04-17 14:00:00,13.09,4.38,6.16,45.81,11.31,12.10,6.78,13.16,22.59,44.71,0,116.46
2020-04-17 15:00:00,13.27,4.44,6.09,46.44,11.07,12.27,6.63,12.88,22.10,45.32,0,122.84
2020-04-17 16:00:00,13.25,4.43,6.21,46.36,11.55,12.25,6.92,13.44,23.07,45.24,0,127.20
2020-04-17 17:00:00,15.12,5.06,6.52,52.91,13.04,13.98,7.81,15.17,26.03,51.64,0,139.28
2020-04-17 18:00:00,12.62,4.22,7.93,44.14,15.77,11.66,9.44,18.35,31.49,43.08,0,150.36
2020-04-17 19:00:00,18.37,6.14,9.27,64.27,18.43,16.98,11.04,21.44,36.79,62.72,0,155.73
2020-04-17 20:00:00,19.96,6.67,10.04,69.82,19.36,18.44,11.59,22.52,38.65,68.14,0,164.12
2020-04-17 21:00:00,21.10,7.06,10.23,73.81,19.33,19.50,11.58,22.49,38.60,72.03,0,169.82
2020-04-17 22:00:00,21.59,7.22,10.29,75.53,20.16,19.95,12.07,23.46,40.26,73.71,0,176.87
2020-04-17 23:00:00,20.60,6.89,10.41,72.06,20.07,19.03,12.02,23.35,40.07,70.33,0,185.60
2020-04-18 00:00:00,21.30,7.12,10.00,74.53,19.60,19.69,11.74,22.80,39.13,72.74,0,189.96
2020-04-18 01:00:00,21.41,7.16,9.78,74.90,19.40,19.78,11.62,22.56,38.72,73.10,0,191.64
2020-04-18 02:00:00,20.51,6.86,9.57,71.75,19.08,18.95,11.43,22.20,38.09,70.02,0,190.30
2020-04-18 03:00:00,17.60,5.89,10.27,61.57,19.55,16.26,11.71,22.74,39.03,60.09,0,187.95
2020-04-18 04:00:00,13.17,4.40,13.39,46.07,19.89,12.17,11.91,23.14,39.71,44.95,0,186.27
2020-04-18 05:00:00,10.97,3.67,14.01,38.39,19.70,10.14,11.80,22.92,39.34,37.46,0,188.95
2020-04-18 06:00:00,10.31,3.45,12.56,36.09,19.47,9.53,11.66,22.65,38.87,35.22,0,189.96
2020-04-18 07:00:00,9.84,3.29,11.85,34.42,17.81,9.09,10.67,20.72,35.56,33.59,0,188.62
2020-04-18 08:00:00,10.09,3.37,11.77,35.30,16.76,9.33,10.04,19.50,33.46,34.45,0,185.93
2020-04-18 09:00:00,10.11,3.38,11.88,35.37,15.61,9.34,9.35,18.16,31.17,34.51,0,182.24
2020-04-18 10:00:00,16.39,5.48,10.90,57.36,14.17,15.15,8.49,16.48,28.29,55.98,225,181.91
2020-04-18 11:00:00,14.85,4.97,8.98,51.96,12.70,13.72,7.61,14.77,25.36,50.71,225,182.58
